key,id,lat,lon,tolerance_m
18.19229865:30.62911923:33.42542141:Troickij okrug,8164,55.48595801,37.29957703,5
2.327910479:11.52184355:14.72231208:Chertanovo Juzhnoe,8165,55.59773899,37.5980448,10
7.657743441:18.57558396:21.24124702:Poselenie Moskovskij,8166,55.5941023,37.36595338,5
1.744855881:13.92593627:16.72417404:Mitino,8167,55.84512404,37.36375115,5
3.082029329:7.921496633:11.80179324:Ljublino,8168,55.6666823,37.78781304,10
3.564023725:9.002877383:11.59281407:Beskudnikovskoe,8169,55.86978915,37.53838455,25
1.295959006:11.45016033:13.63361721:Bibirevo,8170,55.89535037,37.59333777,5
3.23407308:15.19516469:18.06563847:Poselenie Sosenskoe,8171,55.59596454,37.44784544,5
20.16256135:32.73934314:35.56563473:Troickij okrug,8172,55.46916573,37.28355952,10
11.59109925:23.24727254:25.9115958:Poselenie Filimonkovskoe,8173,55.55253736,37.33979467,5
2.019346687:10.15991906:12.94756193:Hovrino,8174,55.86767152,37.48472044,5
5.686274614:13.64500839:17.64838925:Nekrasovka,8175,55.70345813,37.92636047,10
20.77936301:34.28610341:36.9177555:Krjukovo,8176,55.98386914,37.14630347,10
1.546653914:9.241132926:11.4362676:Gol'janovo,8177,55.82001384,37.8086848,25
6.856666418:3.520762827:6.651870972:Filevskij Park,8178,55.76438867,37.47860256,25
7.865044934:5.346511434:8.537648962:Zjuzino,8179,55.65399982,37.59161988,5
4.635207482:7.313907257:9.492040139:Otradnoe,8180,55.85879823,37.61232538,5
8.184751973:18.68636518:21.3805548:Poselenie Moskovskij,8181,55.60370931,37.34452435,25
5.181840998:7.751614148:10.20465237:Beskudnikovskoe,8182,55.86054399,37.55946199,25
1.744855881:13.92593627:16.72417404:Mitino,8183,55.84512404,37.36375115,5
5.627100861:13.57032356:17.5974581:Nekrasovka,8184,55.70139621,37.92451938,25
3.434672197:8.259911758:10.95983767:Pokrovskoe Streshnevo,8185,55.82307339,37.4483421,5
3.711762896:8.682683043:11.31624404:Zapadnoe Degunino,8186,55.86622575,37.5341616,5
1.202210361:9.235180238:12.3024232:Strogino,8187,55.79375204,37.3986703,10
1.360069848:13.09816257:15.91946354:Mitino,8188,55.83912486,37.37232387,5
5.94690829:14.29822506:18.41892854:Nekrasovka,8189,55.68409664,37.92834663,5
2.489942245:15.67545385:18.75155555:Poselenie Sosenskoe,8190,55.57108865,37.51259437,10
1.744855881:13.92593627:16.72417404:Mitino,8191,55.84512404,37.36375115,5
2.498267346:15.69358609:18.72886214:Poselenie Sosenskoe,8192,55.57426652,37.49955426,25
7.371716114:20.62407272:23.75338812:Poselenie Voskresenskoe,8193,55.52564818,37.50405058,25
13.72764074:2.855732848:0.785984221:Meshhanskoe,8194,55.76651656,37.62404068,5
5.627100861:13.57032356:17.5974581:Nekrasovka,8195,55.70139621,37.92451938,25
6.136468171:7.445208692:10.64652306:Chertanovo Severnoe,8196,55.63435726,37.60015458,5
20.13461524:32.72422119:35.554413:Troickij okrug,8197,55.46874722,37.28503986,10
7.568142916:17.56818196:20.28876448:Poselenie Vnukovskoe,8198,55.63210567,37.32443381,5
3.331576806:16.41208464:19.37705806:Poselenie Sosenskoe,8199,55.57358254,37.47659908,5
2.498267346:15.69358609:18.72886214:Poselenie Sosenskoe,8200,55.57426652,37.49955426,25
2.498267346:15.69358609:18.72886214:Poselenie Sosenskoe,8201,55.57426652,37.49955426,25
1.744855881:13.92593627:16.72417404:Mitino,8202,55.84512404,37.36375115,5
8.682952187:0.231851591:3.002454127:Lefortovo,8203,55.74770636,37.70343784,5
5.627100861:13.57032356:17.5974581:Nekrasovka,8204,55.70139621,37.92451938,25
2.498267346:15.69358609:18.72886214:Poselenie Sosenskoe,8205,55.57426652,37.49955426,25
2.489942245:15.67545385:18.75155555:Poselenie Sosenskoe,8206,55.57108865,37.51259437,10
4.303890517:6.952438527:10.63305501:Ljublino,8207,55.66918286,37.76700729,10
5.628641351:13.59714599:17.57992934:Nekrasovka,8208,55.70392298,37.92561568,5
2.489942245:15.67545385:18.75155555:Poselenie Sosenskoe,8209,55.57108865,37.51259437,10
9.574443389:19.58512313:22.30573273:Poselenie Vnukovskoe,8210,55.62140042,37.2986623,5
3.657878256:16.74845944:19.71352878:Poselenie Sosenskoe,8211,55.57084586,37.47434388,5
8.352085822:3.944632049:6.695475041:Koptevo,8212,55.81682315,37.53007825,10
2.489942245:15.67545385:18.75155555:Poselenie Sosenskoe,8213,55.57108865,37.51259437,10
8.7889071:21.97010956:24.94881696:Poselenie Voskresenskoe,8214,55.52766307,37.44173028,5
5.627100861:13.57032356:17.5974581:Nekrasovka,8215,55.70139621,37.92451938,25
7.46600054:17.46339006:20.1839798:Poselenie Vnukovskoe,8216,55.63268849,37.3257311,5
6.444898189:4.173440826:6.113746054:Bogorodskoe,8217,55.80812309,37.71738267,10
5.627100861:13.57032356:17.5974581:Nekrasovka,8218,55.70139621,37.92451938,25
7.229762565:20.48347571:23.61361442:Poselenie Voskresenskoe,8219,55.52663859,37.50567835,25
5.628641351:13.59714599:17.57992934:Nekrasovka,8220,55.70392298,37.92561568,5
7.371716114:20.62407272:23.75338812:Poselenie Voskresenskoe,8221,55.52564818,37.50405058,25
8.066026321:21.91489454:25.115039:Poselenie Shherbinka,8222,55.50656553,37.55864381,25
3.23407308:15.19516469:18.06563847:Poselenie Sosenskoe,8223,55.59596454,37.44784544,5
3.347541844:15.35378975:18.23171169:Poselenie Sosenskoe,8224,55.59444882,37.44743723,5
7.217276159:2.597931933:4.837934905:Sokolinaja Gora,8225,55.78191804,37.7266711,25
8.184751973:18.68636518:21.3805548:Poselenie Moskovskij,8226,55.60370931,37.34452435,25
5.246209166:15.35400673:18.07130441:Novo-Peredelkino,8227,55.63827402,37.36024745,10
3.926865396:7.882908319:10.03852613:Otradnoe,8228,55.86379772,37.62230601,10
2.593575263:14.49287909:17.36311315:Poselenie Sosenskoe,8229,55.60131217,37.45377327,5
7.496034318:20.74810154:23.87706278:Poselenie Voskresenskoe,8230,55.5246109,37.50333783,25
2.498267346:15.69358609:18.72886214:Poselenie Sosenskoe,8231,55.57426652,37.49955426,25
2.327910479:11.52184355:14.72231208:Chertanovo Juzhnoe,8232,55.59773899,37.5980448,10
3.077616177:11.0544285:14.98441277:Kosino-Uhtomskoe,8233,55.71408277,37.88741077,10
5.686274614:13.64500839:17.64838925:Nekrasovka,8234,55.70345813,37.92636047,10
0.439461196:7.747778997:11.24969959:Veshnjaki,8235,55.73698273,37.83373443,10
2.373831981:11.00726384:13.69007225:Severnoe Tushino,8236,55.85657089,37.44254024,25
2.489942245:15.67545385:18.75155555:Poselenie Sosenskoe,8237,55.57108865,37.51259437,10
2.498267346:15.69358609:18.72886214:Poselenie Sosenskoe,8238,55.57426652,37.49955426,25
3.657878256:16.74845944:19.71352878:Poselenie Sosenskoe,8239,55.57084586,37.47434388,5
2.489942245:15.67545385:18.75155555:Poselenie Sosenskoe,8240,55.57108865,37.51259437,10
2.489942245:15.67545385:18.75155555:Poselenie Sosenskoe,8241,55.57108865,37.51259437,10
3.645178885:16.77139426:19.7409885:Poselenie Sosenskoe,8242,55.56989257,37.47687402,5
1.360069848:13.09816257:15.91946354:Mitino,8243,55.83912486,37.37232387,5
2.489942245:15.67545385:18.75155555:Poselenie Sosenskoe,8244,55.57108865,37.51259437,10
1.360069848:13.09816257:15.91946354:Mitino,8245,55.83912486,37.37232387,5
1.353176144:6.516554135:10.63408953:Vyhino-Zhulebino,8246,55.70799015,37.81215556,5
1.360069848:13.09816257:15.91946354:Mitino,8247,55.83912486,37.37232387,5
7.834015176:4.502724453:7.193048452:Vojkovskoe,8248,55.81661273,37.51757298,5
5.627100861:13.57032356:17.5974581:Nekrasovka,8249,55.70139621,37.92451938,25
6.973030021:3.601016793:6.501281583:Shhukino,8250,55.78837069,37.49392138,5
5.608295107:6.701688859:9.472774056:Golovinskoe,8251,55.83750754,37.50507426,5
5.140190952:6.700045578:8.867451641:Otradnoe,8252,55.85329057,37.61746006,5
11.66377215:0.236116634:1.829810851:Meshhanskoe,8253,55.7898751,37.62969716,5
5.79774414:5.823455945:9.205116694:Ljublino,8254,55.67272815,37.74138408,5
3.613115525:9.495546124:12.83529201:Orehovo-Borisovo Severnoe,8255,55.62309102,37.70738565,5
7.371716114:20.62407272:23.75338812:Poselenie Voskresenskoe,8256,55.52564818,37.50405058,25
7.229762565:20.48347571:23.61361442:Poselenie Voskresenskoe,8257,55.52663859,37.50567835,25
2.34972953:9.120781962:11.41802267:Juzhnoe Medvedkovo,8258,55.87565374,37.6435873,10
7.865044934:5.346511434:8.537648962:Zjuzino,8259,55.65399982,37.59161988,5
3.657878256:16.74845944:19.71352878:Poselenie Sosenskoe,8260,55.57084586,37.47434388,5
2.489942245:15.67545385:18.75155555:Poselenie Sosenskoe,8261,55.57108865,37.51259437,10
7.371716114:20.62407272:23.75338812:Poselenie Voskresenskoe,8262,55.52564818,37.50405058,25
2.498267346:15.69358609:18.72886214:Poselenie Sosenskoe,8263,55.57426652,37.49955426,25
13.91781463:4.081282595:2.185333005:Tverskoe,8264,55.75396685,37.62036529,5
5.686274614:13.64500839:17.64838925:Nekrasovka,8265,55.70345813,37.92636047,10
7.653752332:4.719046204:7.827312772:Zjuzino,8266,55.66226281,37.57796941,5
3.862246647:17.34873023:20.53143198:Juzhnoe Butovo,8267,55.54915934,37.5481288,5
5.94690829:14.29822506:18.41892854:Nekrasovka,8268,55.68409664,37.92834663,5
2.489942245:15.67545385:18.75155555:Poselenie Sosenskoe,8269,55.57108865,37.51259437,10
1.036283143:11.02826741:13.7989831:Zapadnoe Degunino,8270,55.88029326,37.49645824,25
20.41477655:31.07366286:33.77276523:Poselenie Pervomajskoe,8271,55.52733618,37.20167942,25
5.94690829:14.29822506:18.41892854:Nekrasovka,8272,55.68409664,37.92834663,5
5.94690829:14.29822506:18.41892854:Nekrasovka,8273,55.68409664,37.92834663,5
8.820350016:1.812940767:3.744461189:Sokol'niki,8274,55.79229339,37.69207429,5
5.628641351:13.59714599:17.57992934:Nekrasovka,8275,55.70392298,37.92561568,5
1.360069848:13.09816257:15.91946354:Mitino,8276,55.83912486,37.37232387,5
5.627100861:13.57032356:17.5974581:Nekrasovka,8277,55.70139621,37.92451938,25
12.19000956:0.447416753:1.716906661:Mar'ina Roshha,8278,55.78896091,37.61391115,5
9.894033821:0.927542332:3.784242482:Gagarinskoe,8279,55.70322874,37.57281199,5
4.817537581:4.095533502:6.819434294:Perovo,8280,55.74820234,37.76501169,5
5.94690829:14.29822506:18.41892854:Nekrasovka,8281,55.68409664,37.92834663,5
7.89696085:6.003478559:9.170709042:Nagornoe,8282,55.64723852,37.61804413,5
3.408216755:17.0576662:20.25236172:Juzhnoe Butovo,8283,55.55044377,37.5610107,25
7.60111742:2.26387466:5.345621925:Filevskij Park,8284,55.74159925,37.49757431,5
2.422245249:12.75509186:15.4535183:Solncevo,8285,55.64278485,37.40843737,25
6.225644983:16.03001731:18.75068475:Novo-Peredelkino,8286,55.64843229,37.33453303,25
0.322533709:10.4012047:13.11564166:Solncevo,8287,55.66346752,37.42526252,5
5.627100861:13.57032356:17.5974581:Nekrasovka,8288,55.70139621,37.92451938,25
5.627100861:13.57032356:17.5974581:Nekrasovka,8289,55.70139621,37.92451938,25
11.24699272:0.449497618:3.145334896:Ajeroport,8290,55.79169804,37.56503306,5
7.626048728:6.280046933:9.450198887:Nagornoe,8291,55.64473185,37.61761557,5
2.498267346:15.69358609:18.72886214:Poselenie Sosenskoe,8292,55.57426652,37.49955426,25
11.43153606:22.36188119:25.03640733:Poselenie Filimonkovskoe,8293,55.57133755,37.32069958,10
2.259025541:8.188557381:10.85647371:Troparevo-Nikulino,8294,55.66602804,37.47071875,5
5.686274614:13.64500839:17.64838925:Nekrasovka,8295,55.70345813,37.92636047,10
1.268505259:11.54855925:14.8870519:Orehovo-Borisovo Juzhnoe,8296,55.61108513,37.74089147,5
5.855314038:4.708330594:6.721563063:Bogorodskoe,8297,55.81157849,37.72439192,25
5.688045082:4.992208172:8.522118385:Ljublino,8298,55.68083499,37.74034224,25
1.744855881:13.92593627:16.72417404:Mitino,8299,55.84512404,37.36375115,5
3.243965008:11.22187657:15.17182546:Kosino-Uhtomskoe,8300,55.71206822,37.88966458,10
5.686274614:13.64500839:17.64838925:Nekrasovka,8301,55.70345813,37.92636047,10
2.529214039:12.6055929:15.32251149:Solncevo,8302,55.6523983,37.39599974,25
1.744855881:13.92593627:16.72417404:Mitino,8303,55.84512404,37.36375115,5
8.184751973:18.68636518:21.3805548:Poselenie Moskovskij,8304,55.60370931,37.34452435,25
8.184751973:18.68636518:21.3805548:Poselenie Moskovskij,8305,55.60370931,37.34452435,25
7.371716114:20.62407272:23.75338812:Poselenie Voskresenskoe,8306,55.52564818,37.50405058,25
10.19163918:1.625496459:4.756142965:Kotlovka,8307,55.68809225,37.5961683,5
3.487481942:8.908350959:11.88095368:Kon'kovo,8308,55.63294463,37.53294234,5
6.662402386:3.879903502:7.245856027:Pechatniki,8309,55.68724379,37.72341361,25
5.627100861:13.57032356:17.5974581:Nekrasovka,8310,55.70139621,37.92451938,25
5.686274614:13.64500839:17.64838925:Nekrasovka,8311,55.70345813,37.92636047,10
0.976952462:11.30489302:14.00118971:Poselenie Moskovskij,8312,55.65130518,37.42590812,25
1.194642901:9.648128457:13.82706146:Vyhino-Zhulebino,8313,55.68627816,37.85027639,5
6.952704068:5.329994417:8.096959026:Koptevo,8314,55.82756179,37.51807519,5
3.555078294:10.96683205:14.0879064:Birjulevo Vostochnoe,8315,55.60465005,37.65715719,5
6.337370285:3.418986336:6.480942923:Fili Davydkovo,8316,55.73495595,37.48117947,5
6.832106027:4.372572881:7.590948244:Pechatniki,8317,55.68197697,37.7216454,25
2.003413878:9.358572218:11.88395477:Losinoostrovskoe,8318,55.87378113,37.69451669,25
6.460940669:4.165254409:6.09753215:Bogorodskoe,8319,55.80814215,37.71697332,10
2.498267346:15.69358609:18.72886214:Poselenie Sosenskoe,8320,55.57426652,37.49955426,25
3.613115525:9.495546124:12.83529201:Orehovo-Borisovo Severnoe,8321,55.62309102,37.70738565,5
3.613115525:9.495546124:12.83529201:Orehovo-Borisovo Severnoe,8322,55.62309102,37.70738565,5
1.744855881:13.92593627:16.72417404:Mitino,8323,55.84512404,37.36375115,5
13.20663603:2.976565954:0.248624856:Zamoskvorech'e,8324,55.73243501,37.62842248,5
3.657878256:16.74845944:19.71352878:Poselenie Sosenskoe,8325,55.57084586,37.47434388,5
5.627100861:13.57032356:17.5974581:Nekrasovka,8326,55.70139621,37.92451938,25
5.627100861:13.57032356:17.5974581:Nekrasovka,8327,55.70139621,37.92451938,25
5.627100861:13.57032356:17.5974581:Nekrasovka,8328,55.70139621,37.92451938,25
7.072047352:4.670248928:7.809216502:Pechatniki,8329,55.67810294,37.71886521,5
20.13461524:32.72422119:35.554413:Troickij okrug,8330,55.46874722,37.28503986,10
8.184751973:18.68636518:21.3805548:Poselenie Moskovskij,8331,55.60370931,37.34452435,25
6.124212552:2.127014898:6.215603649:Tekstil'shhiki,8332,55.70908042,37.73430288,10
8.184751973:18.68636518:21.3805548:Poselenie Moskovskij,8333,55.60370931,37.34452435,25
10.42401634:1.019932567:1.966115231:Dorogomilovo,8334,55.74247665,37.55171508,10
2.327910479:11.52184355:14.72231208:Chertanovo Juzhnoe,8335,55.59773899,37.5980448,10
6.166469223:3.934571731:7.487833325:Pechatniki,8336,55.6887947,37.73104109,10
8.184751973:18.68636518:21.3805548:Poselenie Moskovskij,8337,55.60370931,37.34452435,25
1.146523722:11.22848159:13.94394383:Solncevo,8338,55.65909203,37.41452366,5
2.498267346:15.69358609:18.72886214:Poselenie Sosenskoe,8339,55.57426652,37.49955426,25
4.525372829:6.926659661:10.55067166:Mar'ino,8340,55.66837113,37.76379551,10
10.53168067:1.41494382:1.880847126:Juzhnoportovoe,8341,55.7251519,37.66904145,5
8.366716978:3.90205727:6.659373705:Koptevo,8342,55.81692861,37.53113727,5
3.592751148:17.16695059:20.35739117:Juzhnoe Butovo,8343,55.54994798,37.55559621,10
8.536352913:4.086206456:6.497615289:Butyrskoe,8344,55.82861916,37.57650163,5
0.210361113:9.625035836:12.68919688:Mozhajskoe,8345,55.72258324,37.38489789,5
7.229762565:20.48347571:23.61361442:Poselenie Voskresenskoe,8346,55.52663859,37.50567835,25
1.202210361:9.235180238:12.3024232:Strogino,8347,55.79375204,37.3986703,10
5.94690829:14.29822506:18.41892854:Nekrasovka,8348,55.68409664,37.92834663,5
6.10592959:4.46201637:6.467144022:Bogorodskoe,8349,55.80973153,37.72206705,25
4.922392492:5.637972622:8.577673317:Shhukino,8350,55.79577367,37.46362569,5
2.489942245:15.67545385:18.75155555:Poselenie Sosenskoe,8351,55.57108865,37.51259437,10
7.43256759:2.153698467:4.437616381:Sokolinaja Gora,8352,55.776356,37.72377831,25
9.153602508:4.432434888:7.622466638:Nagornoe,8353,55.66117958,37.61099339,5
2.498267346:15.69358609:18.72886214:Poselenie Sosenskoe,8354,55.57426652,37.49955426,25
1.906346159:9.551043151:12.060769:Losinoostrovskoe,8355,55.87770195,37.68074112,5
5.627100861:13.57032356:17.5974581:Nekrasovka,8356,55.70139621,37.92451938,25
4.973286023:5.822758493:8.395466299:Prospekt Vernadskogo,8357,55.67598592,37.51097146,5
1.609500986:10.7042954:12.88636439:Bibirevo,8358,55.88909275,37.60520521,5
7.173213167:3.810559676:6.678199414:Gagarinskoe,8359,55.68199273,37.54587017,5
3.457259759:6.439412566:9.517894591:Kuncevo,8360,55.73479202,37.43233321,10
5.627100861:13.57032356:17.5974581:Nekrasovka,8361,55.70139621,37.92451938,25
3.562351063:8.324293656:11.73316487:Mar'ino,8362,55.65456069,37.76583322,10
6.428301664:3.236347022:5.950851666:Ramenki,8363,55.70472618,37.51246187,5
6.315613018:6.261921596:8.522723212:Otradnoe,8364,55.8484516,37.58332972,5
4.433464602:7.803965745:10.96516285:Mar'ino,8365,55.65480664,37.7478727,10
5.686274614:13.64500839:17.64838925:Nekrasovka,8366,55.70345813,37.92636047,10
3.505464218:16.66998438:19.64991233:Poselenie Sosenskoe,8367,55.56966068,37.48138965,5
2.684225285:9.073321581:12.03070217:Kon'kovo,8368,55.63770997,37.51207713,25
13.30995984:26.97388062:30.1588331:Poselenie Rjazanovskoe,8369,55.46425704,37.5193594,5
1.461423316:9.17780595:12.14195487:Strogino,8370,55.80932974,37.41225292,10
3.657878256:16.74845944:19.71352878:Poselenie Sosenskoe,8371,55.57084586,37.47434388,5
2.872473709:6.546774979:9.257456367:Ochakovo-Matveevskoe,8372,55.69904844,37.45623311,5
5.627100861:13.57032356:17.5974581:Nekrasovka,8373,55.70139621,37.92451938,25
0.604432738:8.043277777:10.98620244:Ivanovskoe,8374,55.75017989,37.83209855,5
0.221635041:11.85473953:14.01902081:Bibirevo,8375,55.89955374,37.61816897,5
5.708949102:7.211548855:9.650394243:Beskudnikovskoe,8376,55.8558198,37.56248379,10
6.0901261:7.578363617:10.77742453:Chertanovo Severnoe,8377,55.633024,37.60386153,5
3.373036164:8.727755101:10.90981794:Otradnoe,8378,55.87142814,37.60842985,5
1.605426688:11.02757349:13.66892016:Juzhnoe Tushino,8379,55.8427468,37.42055624,5
8.184751973:18.68636518:21.3805548:Poselenie Moskovskij,8380,55.60370931,37.34452435,25
0.524893801:12.3321368:15.6724188:Orehovo-Borisovo Juzhnoe,8381,55.60445258,37.74517143,5
1.744855881:13.92593627:16.72417404:Mitino,8382,55.84512404,37.36375115,5
6.878697512:5.240147684:8.027439929:Koptevo,8383,55.83072045,37.52764528,5
4.225216362:6.789489414:9.599705208:Shhukino,8384,55.80787717,37.45655301,5
5.57541518:15.47837554:18.19948425:Novo-Peredelkino,8385,55.64598074,37.34771656,10
3.100341501:4.770247596:8.909693327:Rjazanskij,8386,55.71110842,37.78481656,5
0.498230464:10.48321675:13.00616797:Jaroslavskoe,8387,55.87954422,37.71888611,5
1.177728404:11.38273201:14.69654425:Zjablikovo,8388,55.61654817,37.75288771,5
20.13461524:32.72422119:35.554413:Troickij okrug,8389,55.46874722,37.28503986,10
8.026104955:2.32947968:5.387931442:Horoshevo-Mnevniki,8390,55.77581005,37.50391215,10
5.857299234:15.63336544:18.353802:Novo-Peredelkino,8391,55.65093987,37.33914243,25
5.94690829:14.29822506:18.41892854:Nekrasovka,8392,55.68409664,37.92834663,5
6.260781197:4.991324907:7.935689562:Obruchevskoe,8393,55.67019475,37.54228187,5
7.57422349:1.80085356:4.510782969:Ramenki,8394,55.72143835,37.52061274,10
2.073760749:11.3254406:13.94713421:Severnoe Tushino,8395,55.85190025,37.42843702,5
7.418810347:6.516296281:9.682920625:Moskvorech'e-Saburovo,8396,55.64467761,37.65743966,10
2.583878791:9.219741743:11.36785103:Juzhnoe Medvedkovo,8397,55.87573456,37.62613336,5
4.602011222:5.16694344:7.88438524:Ramenki,8398,55.69481193,37.4872368,10
1.628471824:11.83879553:14.50629068:Severnoe Tushino,8399,55.85791229,37.4264186,25
5.686274614:13.64500839:17.64838925:Nekrasovka,8400,55.70345813,37.92636047,10
12.01565916:2.101167144:0.39150201:Basmannoe,8401,55.76082728,37.65097077,5
1.036283143:11.02826741:13.7989831:Zapadnoe Degunino,8402,55.88029326,37.49645824,25
